0.63,,0.62,,0.603,,0.596,,0.586,
0.00010794313340670427,299.6530517535764,0.00010590007448275702,108.63536378741036,0.00011876508849316628,29.473007894732135,0.00013706591214971783,16.033781878779358,0.00012105634348127152,12.71500533582698
0.0001551927287176049,299.6530517535764,0.0001437726734621233,108.63536378741036,0.0001493736037913395,29.473007894732135,0.00019149510471003724,16.26787906655092,0.00016592698140770014,12.532034526944015
0.0002274293305689569,291.09099927687345,0.00019149510471003724,108.63536378741036,0.00018431478159642255,29.473007894732135,0.00024084783046816034,15.575645106793408,0.00019149510471003724,12.900647563850308
0.0003397193871493691,291.09099927687345,0.00025505803185588594,105.5313016724734,0.00023628926065624565,30.339917008610136,0.00031472070193607155,15.351509268168622,0.00023404243387120885,12.900647563850335
0.0004978464741171394,291.09099927687345,0.0003207923968029729,108.63536378741036,0.0002971864783601412,30.339917008610136,0.00038464690354516793,14.486758590137116,0.0003058279533911388,11.82610489064694
0.0007295760005651118,299.6530517535764,0.00041918587392437837,108.63536378741036,0.00035976308402354683,30.339917008610136,0.0004978464741171399,14.698268854622192,0.00038833954573561,11.322878171080777
0.0010691672398494127,299.6530517535764,0.0005373910837168367,108.63536378741036,0.00046121180514685663,31.232325094781974,0.0006261530464650648,14.912867221370016,0.0004884236451737884,10.841064852936888
0.001597053636719462,308.46694555411256,0.0006889286944589503,108.63536378741036,0.0005690975579198235,31.232325094781974,0.0007950875220167397,14.698268854622162,0.0006261530464650635,10.685060324987113
0.002008651365410108,326.88010531366274,0.0008831980292010251,108.63536378741036,0.000715767185575129,31.232325094781974,0.0009904912022713338,14.486758590137116,0.0007875271955932945,11.159940278163933
0.0025750661012536227,326.88010531366274,0.0011322489033457643,108.63536378741036,0.0009353073707541259,32.15098217141875,0.001245763736499039,14.486758590137146,0.0010096000829758632,11.322878171080777
0.003177420467888791,308.46694555411256,0.0014795324040688571,105.5313016724734,0.0011540926200514282,32.15098217141875,0.0015668259179054422,14.48675859013716,0.0012457637364990403,11.488194997601774
0.003996315348817535,336.4948464847688,0.001825621696198187,105.5313016724734,0.0014795324040688571,32.15098217141875,0.002008651365410108,14.486758590137146,0.0015668259179054437,11.65592549074693
0.004931125526948298,308.46694555411256,0.002296126710135637,105.5313016724734,0.001825621696198187,33.096660317472974,0.0024549434570202287,14.278291989666197,0.0019518949099334203,11.65592549074693
0.0063216416766671765,308.46694555411256,0.0028878917685835554,108.63536378741036,0.0023404243387120907,33.096660317472974,0.0031172808644033723,15.130598777438728,0.002502305030297193,11.488194997601761
0.00795087522016738,336.4948464847688,0.004073413573499505,105.5313016724734,0.0030003949321170255,33.096660317472974,0.003958315194505661,15.351509268168654,0.0031472070193607183,11.488194997601761
0.009810728217769122,317.54008825424245,0.004837793235259325,111.83072773849155,0.0037736662304881,36.10388663420968,0.004978464741171399,15.575645106793424,0.003958315194505678,11.998768951947138
0.012819875791276846,346.39239240992544,0.005856455595789246,111.83072773849155,0.004837793235259325,38.25901749058785,0.0063216416766671705,16.746376974759954,0.004978464741171388,12.351696695084577
0.016123854841488712,326.88010531366274,0.007652748261761422,111.83072773849155,0.005969440255395186,37.70846456572228,0.00795087522016739,16.990878227476983,0.0063216416766671765,13.473995652185025
0.020279345851876237,317.54008825424245,0.009625038816293128,111.83072773849155,0.007507903331514638,41.73530552528858,0.01000000000000001,18.53470215593425,0.007875271955932952,13.473995652185025
