0.46,,0.51,,0.62,,0.72,,0.8,,0.88,,0.881,
0.020000000000000014,0.021253655083425874,0.019630708283579733,0.03863853476969629,0.019630708283579733,0.18179712909629164,0.0203762388102208,1.2857145028579902,0.019630708283579733,3.419190544657958,0.019630708283579733,9.092892671499774,0.019630708283579733,14.044058355587882
0.03370254763201734,0.021253655083425874,0.030703833323585866,0.040796177156127045,0.030703833323585866,0.19723557509515863,0.030703833323585866,1.3948990319042087,0.034336557953141326,3.6595006523173974,0.030419045794761616,9.34332541379036,0.030136899758148393,14.828302783233442
0.05679308584441988,0.021839014585460167,0.05173987025368367,0.043074306012748025,0.05173987025368367,0.22593436916880016,0.052224266440554626,1.4727925983649162,0.05679308584441988,3.7095526028815455,0.05125996699092348,9.60065547255403,0.05173987025368367,14.828302783233427
0.09750395417173266,0.028656763441185798,0.08882845267268111,0.040796177156127045,0.08718827208495855,0.25187202916417784,0.08718827208495855,1.597864039869058,0.09750395417173266,4.0245725805029195,0.08800454136299776,10.275415922455029,0.08882845267268119,15.656340771594888
0.1673975086539067,0.024346171584352008,0.14968725786397163,0.04426064098520918,0.14692334464483,0.29646702900296745,0.14968725786397163,1.7335567090309776,0.1673975086539067,4.249311650933981,0.15108865173250974,10.849212860269612,0.15250316565416927,16.985897364395107
0.28739271285531687,0.025016703914867353,0.2569872602246535,0.07620893626135346,0.2569872602246535,0.34895776072282736,0.2522420969033283,1.9325720455066704,0.28739271285531687,4.486600538461879,0.2546036240836097,11.611725354504523,0.2593932123137645,17.69243507691082
0.4753510539561671,0.02788866519608388,0.43305626892715104,0.1,0.43305626892715104,0.39973291581618026,0.44120289769614124,2.040490199884686,0.49340382701335495,4.867608426077323,0.4412028976961399,12.597808004600934,0.437110604671334,19.194899416590644
0.8470894550272888,0.03109033264598183,0.743483083749413,0.08046457463072708,0.743483083749413,0.4578961180170516,0.743483083749413,2.4017675534553504,0.8314482990868619,5.426418370800278,0.736587048719776,13.301291319609087,0.7365870487197782,20.543969696549098
1.4010962951767367,0.040796177156127045,1.2528637021831877,0.1,1.2528637021831877,0.5847384496215335,1.2764324996170981,2.751237127573069,1.4274536353318392,6.049380672694839,1.2645931942949933,15.236697852182143,1.2764324996170981,22.288590023278992
2.274639977088324,0.05353201233018028,2.150951355870008,0.11148017457051858,2.150951355870008,0.6882688462008575,2.111234929962721,3.238355207606551,2.274639977088324,6.743860134355424,2.150951355870008,16.530617828593705,2.150951355870006,25.531694899066718
3.8330581086755116,0.07620893626135346,3.6246270262680613,0.14628228661820517,3.6928132942609215,0.8553687748422226,3.6246270262680613,3.7095526028815455,3.9051653697912725,8.0464574630727,3.624627026268069,19.194899416590644,3.6585613114091817,28.852070927376552
6.704496851821922,0.10558417237944252,6.45919117419633,0.20824954960205755,6.339924884426049,1.0923154653983924,6.339924884426049,4.3663444597480785,6.580701094314741,9.092892671499765,6.3399248844260745,22.288590023278992,6.339924884426049,32.604259141009656
11.29793122486192,0.1587047665207877,11.089319604160549,0.3046322030300031,11.510467234961837,1.4333167722645639,11.29793122486192,5.729438926655513,11.193139426377186,10.997600391065175,11.403704099397846,27.32613257950212,11.297931224861943,38.37698005790598
19.038453262458223,0.2451210063563049,19.038453262458223,0.4578961180170516,19.038453262458223,1.9325720455066704,19.038453262458223,7.316557409750857,19.216694029569542,13.667630061472419,19.216694029569542,33.0501961476538,19.216694029569542,47.05073061902763
32.68574768922849,0.35856861307955956,32.68574768922849,0.6882688462008575,32.68574768922849,2.6774946613701003,32.68574768922849,8.84917237425778,32.991756410704866,16.985897364395107,32.99175641070494,39.43394319427466,32.38257729307363,56.13872396371746
55.07964841921614,0.5104633917170368,56.115803488647394,1.0923154653983924,55.07964841921614,3.7095526028815455,56.115803488647394,11.611725354504523,55.59531209478488,21.10978333303544,55.59531209478488,49.67812452258128,55.59531209478477,70.72248661182043
96.34117692875166,0.7672833112592083,96.34117692875166,1.597864039869058,96.34117692875166,5.139424071345761,94.56227699925329,15.656340771594888,94.56227699925329,27.699879264343497,93.68518269956795,61.7391252617281,94.56227699925309,86.70678779986616
159.3494822379674,1.1533122439135497,162.34715521829295,2.4679160560811018,159.3494822379674,7.518067050571035,162.34715521829295,19.457433092073007,160.8413352557172,34.895776072282665,162.34715521829295,74.67175217525264,162.34715521829295,103.45447056902492
278.72212518402756,1.781301621045568,273.5756365833518,3.916700414732552,283.96542922209994,10.702827480717287,278.72212518402756,25.53169489906669,273.57563658335295,45.789611801705064,278.72212518402756,96.66087840377995,278.72212518402586,130.32995574462166
