0.86,,0.75,,0.72,
0.0462354000065824,128.6837799989538,0.042026135704679175,49.93587893473137,0.05299028770749119,27.92747977898874
0.10058612348128512,129.62787829310062,0.11686430889095306,50.856820636724485,0.11372018655081532,28.44253190801315
0.15775006364967267,130.5789030358571,0.2279649193920115,51.984397621584506,0.18834656270916839,29.07314829277915
0.30771996074129404,133.47404598675533,0.3294325420293682,52.9431190988871,0.36242792968036897,29.935772947204857
0.5309361559967166,135.43971515951574,0.5027518043153241,53.91952178272646,0.5841137934490646,30.936857042646142
0.7777910548813813,138.4426300829785,0.6603846262182588,54.91393175849033,1.1869982662097518,33.040576702187685
1.0643213107112903,140.995856222117,0.8441039626778933,55.92668112539132,2.0202938956271206,35.03034741265329
1.3980286593051603,143.07229891937558,1.0789341113053645,57.16666501913607,3.392007882289441,37.54941493846696
1.7869609382256133,145.7109076569345,1.3058859380025556,57.79692884153302,5.106482258950091,40.10279139495199
2.582340677490558,150.58363542798384,1.538052766446556,59.078379115879315,9.304587482650541,45.07837519736807
3.5821644212414934,155.6193123996974,2.2226430012878016,61.05402296585317,14.792812801464304,50.302237291001326
4.769918935665295,160.8233877667039,2.919530581538159,63.0957344480192,21.670623376391134,55.11500374631903
6.096912792025964,166.20149295049768,3.681203681767497,65.20572293428602,29.653859003828213,60.609357823664
7.480703994373298,171.13283041617774,5.037321402688966,67.88065616406342,38.95153120502738,65.68410965708345
9.304587482650541,176.21048479375023,6.52710820178834,70.40752006606432,49.11355304484713,70.4075200660644
11.109263788798582,181.43879742851027,7.793077009260581,72.496570142593,61.088014073715684,75.74693761440085
14.995913520690472,191.66361824292446,9.69312070712035,75.74693761440085,74.95290919812025,80.60262881736045
19.69773287765548,201.72601287804065,13.4460772083673,80.60262881736038,88.27840624558532,85.45668301420189
24.83665259416288,210.7703534473476,18.150276637819296,85.45668301420193,102.56479302340902,90.93480895585414
30.473725409196465,221.83585713142188,28.856050319123437,96.05935861416484,120.7992666579769,96.0593586141648
36.88381808808889,231.78181806008877,41.6999336341279,105.63541037491859,117.54927804660342,100.36615842535711
44.03763900792692,241.2901995224335,65.39835672457077,120.93156760002108,138.44776716863697,100.36615842535711
51.164395939845164,252.10839153139543,85.90336024683226,130.5789030358571,202.8180481887011,125.89254117941636
60.26065403477231,261.49315045907156,95.80484638274955,135.93563908785228,309.52357968779853,150.03427229903738
79.15478203925369,281.32371848676036,120.7992666579769,151.1350100963126,435.2591252798728,176.2104847937504
101.17568236992295,301.55399011761386,154.40568363697977,165.59515234819148,579.5799688262274,200.99007079967578
131.09837023020629,327.9993747771746,179.3936666664373,175.56762912749977,701.4935604570189,225.92706161581145
167.57000302329396,351.5861398113665,197.36142278831338,182.10315087216176,872.5259289363403,252.10839153139568
205.60267691428788,376.8690528493656,220.1099088299338,191.66361824292426,,
248.85082581475726,402.4963114444808,252.26747026103968,200.99007079967578,,
,,293.0927502461174,212.31668610207714,,
,,340.5249204661303,223.46337269165923,,
,,390.2748436155366,238.6589786858576,,
,,459.65982589223535,254.88789245998302,,
,,534.0480974776455,272.22037938999046,,
,,620.4748693577491,291.79602074769804,,
,,720.8883718954434,311.6382763645735,,
,,815.0185860330533,330.40576702187667,,
,,946.9157423862296,351.5861398113665,,
,,1085.257997479319,372.7593720314934,,
,,1193.955541770458,392.3293454030953,,
,,1313.5400421239822,409.9193436612981,,
,,1464.9427169284602,433.01998088278555,,
