0.8,,0.78,,0.76,,0.74,,0.72,,0.7,,0.68,,0.67,,0.66,,0.65,
0.00012745782175522524,39.20048178111674,0.00012745782175522524,17.761346668852116,0.00012745782175522524,15.818358922855946,0.00012745782175522524,12.071493539503058,0.0001288094257168488,4.422850972200413,0.00012479701236547754,2.2719257296734634,0.00012745782175522537,1.415609264491996,0.00012745782175522524,0.647620749198474,0.00010106043233989968,0.4401552334827982,0.06363043928261843,0.42758971822842
0.00020273894059523548,38.823843932423856,0.00020273894059523651,17.933653033231924,0.0002027389405952359,15.971815975818718,0.0002027389405952359,12.188601504524287,0.00020273894059523651,4.422850972200413,0.00020061159041291176,2.250097089301335,0.00020061159041291155,1.4293423721383112,0.00020273894059523651,0.6731196102173935,0.00016075031493975643,0.4487367252415625,0.10015080634025444,0.47092958505833477
0.0003224837633944079,39.20048178111672,0.0003190999245973821,17.761346668852138,0.0003224837633944089,16.12676174624066,0.00031909992459738275,12.306845557257173,0.00032248376339440757,4.422850972200413,0.00031909992459738275,2.3162203567563817,0.0003190999245973808,1.4432087073993156,0.0003224837633944079,0.6666522835319514,0.00025301214076427344,0.47549816683274676,0.15930343150046422,0.5549256518189839
0.0005022457036576213,39.20048178111674,0.0005022457036576213,17.761346668852138,0.0005075716795249614,16.283210676466606,0.000502245703657623,12.188601504524293,0.0005075716795249624,4.380356262962902,0.0004969756135303339,2.3386904721263604,0.0005075716795249635,1.457209562742642,0.0005075716795249635,0.6862430947254298,0.0004024501020799754,0.47549816683274676,0.2533936991141595,0.6413984153223525
0.0007988898639237937,39.20048178111674,0.0007988898639237913,18.107630975998166,0.0007988898639237921,16.283210676466606,0.0008073615504010172,12.306845557257168,0.0008073615504010189,4.422850972200409,0.0008073615504010197,2.361378574564474,0.0008073615504010222,1.471346243174424,0.0008073615504010206,0.6862430947254298,0.0006334342916604269,0.48947156051845114,0.3988277241825556,0.7485379724368457
0.001270742606720738,39.20048178111674,0.0012842179722792875,17.76134666885211,0.0012707426067207366,16.283210676466606,0.001270742606720738,12.18860150452428,0.001270742606720734,4.4228509722004175,0.001270742606720738,2.384286778806729,0.001284217972279285,1.4856200663609203,0.0012842179722792875,0.7132626386780493,0.0010075630938880698,0.4754981668327458,0.6411168226905167,0.86518089000905
0.002021288347062382,39.200481781116764,0.0020212883470623797,17.933653033231906,0.002042722742377253,16.283210676466606,0.0020212883470623797,12.188601504524268,0.0020427227423772485,4.465757931082649,0.0020427227423772485,2.384286778806729,0.002064384434951898,1.5145844757018063,0.0020212883470623836,0.7271687722192031,0.0016026656616650611,0.4990145486353991,1.0090825629157159,0.999999999999999
0.0032151330728678713,39.20048178111674,0.0032151330728678713,18.283296713465973,0.003181396515358581,16.2832106764666,0.003215133072867891,12.188601504524268,0.0031813965153585613,4.422850972200413,0.0031813965153585744,2.4074172201045965,0.003249227383743366,1.5145844757018063,0.0032151330728678713,0.7631318519433107,0.0025225074684253872,0.5186623172373467,1.5882403685920425,1.1783622635435884
0.005060442350692616,39.20048178111674,0.00511410491792133,18.283296713465973,0.005060442350692616,16.44117734894941,0.005060442350692616,12.306845557257173,0.00511410491792133,4.465757931082649,0.005007342867555399,2.4781636307718387,0.005060442350692616,1.5742184190168262,0.005060442350692647,0.7855578938192092,0.003970287802666904,0.5339041693710199,2.5263115696211695,1.4293423721383112
