055,,057,,058,,060,,063,,065,,072,,081,,087,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.009928746213640871,0.01615598098439873,0.010000000000000021,0.060429639023813285,0.010071765140155637,0.3014162529877386,0.010000000000000021,1.7361343640045184,0.010144045303845408,32.781211513934586,0.015358026185471288,191.09529749704404,0.015468243275642717,486.96752516586264,0.010144045303845408,1694.9881513903442,0.010290165512646788,4754.264430111052
0.021339908187176994,0.03522694651473094,0.02133990818717704,0.10746078283213176,0.02195911872707378,0.3522694651473116,0.021802651691632282,2.029044942897007,0.02180265169163237,34.39207136848939,0.03277388687342181,200.4856686552712,0.033009089131913354,492.84270587532035,0.02227542951999561,1615.598098439873,0.022275429519995633,4697.588816706487
0.046195138474927275,0.06651455144438626,0.045865980622154946,0.17997340499193315,0.04652665853364349,0.4216965034285805,0.04686055775070734,2.315172383515272,0.04719685320018238,36.51741272548377,0.06993917368157473,215.44346900318823,0.07044109314173722,492.84270587532035,0.04753556207866384,1577.3085833909704,0.047535562078663794,4697.588816706487
0.09787758153916247,0.12261445346235972,0.09787758153916257,0.28048953771218293,0.09858000137488745,0.5360023165391774,0.1000000000000001,2.771458203323251,0.1000000000000001,38.774094699777756,0.14924955450518307,220.673406908459,0.15032064602490583,517.0608629488393,0.10144045303845399,1615.598098439873,0.10144045303845389,4697.588816706487
0.2133990818717706,0.22333579418555097,0.21339908187177017,0.38774094699777795,0.2118785326128781,0.6895117424751446,0.21493054337373135,3.3176711278428583,0.2164729954306252,43.714448126110895,0.32308498130423274,231.51723835152717,0.32773886873421776,536.0023165391784,0.21647299543062498,1615.598098439873,0.21959118727073756,4754.264430111052
0.45865980622154856,0.36517412725483694,0.45865980622154856,0.5691258780304265,0.4619513847492727,0.9194786863188801,0.4619513847492727,4.216965034285822,0.465266585336434,49.878876964491035,0.7094661463394052,251.79184879032204,0.7094661463394052,575.9922853513619,0.4619513847492723,1577.3085833909704,0.4719685320018228,4641.588833612773
1.000000000000002,0.5970925695213045,0.9928746213640852,0.8454410545946935,1.000000000000002,1.2863969449369799,1.0071765140155637,5.623413251903491,1.0144045303845408,55.563765104339915,1.5358026185471272,277.1458203323251,1.5358026185471303,618.9658188912597,1.0144045303845408,1577.3085833909704,1.0216844187142926,4641.588833612773
2.1802651691632327,0.9531618832347901,2.1647299543062477,1.2710617996147457,2.1647299543062433,1.8881724936497564,2.180265169163237,7.77365030238775,2.180265169163237,64.1640349440085,3.3245979322709385,301.4162529877386,3.3245979322709385,673.1703824144976,2.227542951999561,1736.134364004522,2.227542951999561,4697.588816706482
4.6526658533643355,1.5773085833909704,4.6526658533643355,2.004856686552712,4.652665853364344,2.8729848333536627,4.686055775070729,11.274137659327844,4.75355620786638,80.58421877614818,7.196856730011514,343.9207136848939,7.14557640082175,749.8942093324558,4.75355620786638,1821.4475363959425,4.75355620786638,4641.588833612773
10.144045303845388,2.6101572156825386,10.071765140155637,3.2390426504390324,10.071765140155597,4.6415888336127775,10.144045303845388,16.94988151390346,10.216844187142927,103.6632928437698,15.35802618547033,392.4189758484536,15.358026185471273,835.3625469578253,10.216844187142906,2004.856686552712,10.290165512646746,5108.969774506919
21.95911872707369,4.477562603194631,21.80265169163228,5.556376510433991,21.802651691632327,7.867438076599402,21.959118727073736,26.73519359933989,21.959118727073736,131.7624515559923,33.24597932270728,453.15836376008224,33.484569559279876,988.0789942928676,21.959118727073736,2154.4346900318824,22.435289452148467,5296.126298646793
47.19685320018228,8.353625469578262,46.860557750707294,9.99999999999999,46.860557750707294,13.658929601461862,47.19685320018218,42.169650342858226,47.53556207866389,175.70805310429745,71.96856730011514,536.002316539179,71.45576400821764,1211.5276586285877,47.535562078663695,2399.9839277615215,47.876701706158926,5490.138914342131
101.44045303845368,15.585054787664609,100,19.109529749704386,101.44045303845388,24.87902367238837,101.44045303845368,68.12920690579608,102.16844187142928,242.89393273450779,,,,,102.90165512646767,2154.4346900318824,102.9016551264681,4531.583637600813
